timestep,mkt_C_el,mkt_C_fuel,mkt_C_el1
6554,56.75,20,56.75
6555,52.99,20,52.99
6556,54.91,20,54.91
6557,69.45,20,69.45
6558,32.78,20,32.78
6559,55.85,20,55.85
6560,60.88,20,60.88
6561,35.72,20,35.72
6562,58,20,58
6563,30.32,20,30.32
6564,32.51,20,32.51
6565,50.98,20,50.98
6566,30.39,20,30.39
6567,50.95,20,50.95
6568,50.59,20,50.59
6569,65,20,65
6570,42.93,20,42.93
6571,32.01,20,32.01
6572,54.74,20,54.74
6573,49.43,20,49.43
6574,49.76,20,49.76
6575,55.85,20,55.85
6576,48.11,20,48.11
6577,59.98,20,59.98
6578,47.88,20,47.88
6579,50.83,20,50.83
6580,44.96,20,44.96
6581,31.7,20,31.7
6582,48.92,20,48.92
6583,46.12,20,46.12
6584,46.28,20,46.28
6585,63.38,20,63.38
6586,50.57,20,50.57
6587,47.28,20,47.28
6588,59.64,20,59.64
6589,32.63,20,32.63
6590,48,20,48
6591,51.99,20,51.99
6592,52.9,20,52.9
6593,51.06,20,51.06
6594,33.9,20,33.9
6595,29.6,20,29.6
6596,29.62,20,29.62
6597,54.03,20,54.03
6598,59.91,20,59.91
6599,32.04,20,32.04
6600,41.08,20,41.08
6601,35.03,20,35.03
6602,24.46,20,24.46
6603,27.37,20,27.37
6604,31.27,20,31.27
6605,37.81,20,37.81
6606,35.92,20,35.92
6607,25.76,20,25.76
6608,44.97,20,44.97
6609,45.11,20,45.11
6610,36.41,20,36.41
6611,25.99,20,25.99
6612,24.35,20,24.35
6613,21.07,20,21.07
6614,21.04,20,21.04
6615,27.26,20,27.26
6616,31.48,20,31.48
6617,41.05,20,41.05
6618,25.24,20,25.24
6619,51.93,20,51.93
6620,28.93,20,28.93
6621,30.01,20,30.01
6622,37.74,20,37.74
6623,27.94,20,27.94
6624,25.07,20,25.07
6625,25.43,20,25.43
6626,23.45,20,23.45
6627,22.96,20,22.96
6628,23.81,20,23.81
6629,34.85,20,34.85
6630,25.19,20,25.19
6631,24.06,20,24.06
6632,34.02,20,34.02
6633,37.31,20,37.31
6634,22.98,20,22.98
6635,36.96,20,36.96
6636,28.78,20,28.78
6637,27.02,20,27.02
6638,27.34,20,27.34
6639,39.21,20,39.21
6640,27.08,20,27.08
6641,31.43,20,31.43
6642,32.79,20,32.79
6643,24.69,20,24.69
6644,20.98,20,20.98
6645,27.06,20,27.06
6646,42.96,20,42.96
6647,24.03,20,24.03
6648,39.91,20,39.91
6649,32.16,20,32.16
6650,20.93,20,20.93
6651,24.84,20,24.84
6652,40.26,20,40.26
6653,23.09,20,23.09
6654,34.09,20,34.09
6655,33.21,20,33.21
6656,33.22,20,33.22
6657,30.88,20,30.88
6658,24.05,20,24.05
6659,43.03,20,43.03
6660,31.13,20,31.13
6661,47.76,20,47.76
6662,28.78,20,28.78
6663,34.6,20,34.6
6664,24.39,20,24.39
6665,28.72,20,28.72
6666,35.83,20,35.83
6667,32.81,20,32.81
6668,34.28,20,34.28
6669,25.06,20,25.06
6670,23.34,20,23.34
6671,25.56,20,25.56
6672,32,20,32
6673,27.17,20,27.17
6674,29.34,20,29.34
6675,13.83,20,13.83
6676,25.79,20,25.79
6677,52.78,20,52.78
6678,31.63,20,31.63
6679,40.06,20,40.06
6680,28.46,20,28.46
6681,39.07,20,39.07
6682,28.34,20,28.34
6683,25.51,20,25.51
6684,45.45,20,45.45
6685,27.07,20,27.07
6686,31.07,20,31.07
6687,26.95,20,26.95
6688,43.24,20,43.24
6689,28.33,20,28.33
6690,29.78,20,29.78
6691,52.17,20,52.17
6692,45.91,20,45.91
6693,43.6,20,43.6
6694,40.93,20,40.93
6695,29.24,20,29.24
6696,49.89,20,49.89
6697,44.02,20,44.02
6698,30.91,20,30.91
6699,38.88,20,38.88
6700,33.42,20,33.42
6701,33.64,20,33.64
6702,32.82,20,32.82
6703,12.76,20,12.76
6704,26.75,20,26.75
6705,22.94,20,22.94
6706,30.04,20,30.04
6707,17.93,20,17.93
6708,43.05,20,43.05
6709,31.75,20,31.75
6710,42.96,20,42.96
6711,39.09,20,39.09
6712,15.08,20,15.08
6713,33.52,20,33.52
6714,30.06,20,30.06
6715,35.84,20,35.84
6716,19.69,20,19.69
6717,15.07,20,15.07
6718,29.09,20,29.09
6719,31.69,20,31.69
6720,24.1,20,24.1
6721,51.96,20,51.96
6722,46.81,20,46.81
6723,32.15,20,32.15
6724,45.58,20,45.58
6725,15.82,20,15.82
6726,29.26,20,29.26
6727,35.39,20,35.39
6728,15.72,20,15.72
6729,42.95,20,42.95
6730,15.52,20,15.52
6731,15.6,20,15.6
6732,16.56,20,16.56
6733,38.51,20,38.51
6734,50.03,20,50.03
6735,25.26,20,25.26
6736,49.95,20,49.95
6737,41.14,20,41.14
6738,53.9,20,53.9
6739,41.42,20,41.42
6740,37.82,20,37.82
6741,27.06,20,27.06
6742,55.31,20,55.31
6743,35.32,20,35.32
6744,40.03,20,40.03
6745,42.12,20,42.12
6746,30.37,20,30.37
6747,49.23,20,49.23
6748,15.53,20,15.53
6749,57.44,20,57.44
6750,39.04,20,39.04
6751,45,20,45
6752,30.91,20,30.91
6753,34.23,20,34.23
6754,39.73,20,39.73
6755,33.77,20,33.77
6756,32.6,20,32.6
6757,36.54,20,36.54
6758,17.98,20,17.98
6759,25.04,20,25.04
6760,37.31,20,37.31
6761,41.93,20,41.93
6762,14.16,20,14.16
6763,13.46,20,13.46
6764,32.08,20,32.08
6765,31.9,20,31.9
6766,32.1,20,32.1
6767,14.75,20,14.75
6768,35.14,20,35.14
6769,45,20,45
6770,58.41,20,58.41
6771,46.88,20,46.88
6772,36.72,20,36.72
6773,43.17,20,43.17
6774,27.79,20,27.79
6775,26.01,20,26.01
6776,44.99,20,44.99
6777,49.89,20,49.89
6778,32.93,20,32.93
6779,48.95,20,48.95
6780,42.9,20,42.9
6781,45.95,20,45.95
6782,31.29,20,31.29
6783,45.1,20,45.1
6784,25.33,20,25.33
6785,25.05,20,25.05
6786,42.94,20,42.94
6787,27.09,20,27.09
6788,28.79,20,28.79
6789,35.25,20,35.25
6790,46.82,20,46.82
6791,37.07,20,37.07
6792,52.22,20,52.22
6793,27.14,20,27.14
6794,31.42,20,31.42
6795,29.79,20,29.79
6796,48.43,20,48.43
6797,36.94,20,36.94
6798,42.07,20,42.07
6799,30.99,20,30.99
6800,41.52,20,41.52
6801,29.71,20,29.71
6802,32.02,20,32.02
6803,27.59,20,27.59
6804,32.11,20,32.11
6805,35.82,20,35.82
6806,33.31,20,33.31
6807,30.99,20,30.99
6808,34.91,20,34.91
6809,43.45,20,43.45
6810,38.28,20,38.28
6811,38.55,20,38.55
6812,28.05,20,28.05
6813,35.2,20,35.2
6814,33.14,20,33.14
6815,30.86,20,30.86
6816,34.15,20,34.15
6817,31.54,20,31.54
6818,28.03,20,28.03
6819,22.27,20,22.27
6820,29.07,20,29.07
6821,27.06,20,27.06
6822,34.21,20,34.21
6823,29.8,20,29.8
6824,34.67,20,34.67
6825,24.08,20,24.08
6826,28.03,20,28.03
6827,34.4,20,34.4
6828,32.84,20,32.84
6829,20.44,20,20.44
6830,47.53,20,47.53
6831,23.09,20,23.09
6832,40.06,20,40.06
6833,34.56,20,34.56
6834,31.57,20,31.57
6835,26.49,20,26.49
6836,32.62,20,32.62
6837,21.21,20,21.21
6838,44.07,20,44.07
6839,27.59,20,27.59
6840,28.05,20,28.05
6841,20.06,20,20.06
6842,41.96,20,41.96
6843,44.35,20,44.35
6844,40.78,20,40.78
6845,44.92,20,44.92
6846,35.44,20,35.44
6847,40.09,20,40.09
6848,35.06,20,35.06
6849,21.72,20,21.72
6850,13.83,20,13.83
6851,27.07,20,27.07
6852,44.95,20,44.95
6853,51.8,20,51.8
6854,33.23,20,33.23
6855,44.38,20,44.38
6856,50,20,50
6857,19.39,20,19.39
6858,44.91,20,44.91
6859,43.95,20,43.95
6860,44.92,20,44.92
6861,43.79,20,43.79
6862,41.41,20,41.41
6863,57.74,20,57.74
6864,15.52,20,15.52
6865,37.85,20,37.85
6866,48.46,20,48.46
6867,44.92,20,44.92
6868,28.8,20,28.8
6869,38.41,20,38.41
6870,50.05,20,50.05
6871,32.05,20,32.05
6872,57.77,20,57.77
6873,46.35,20,46.35
6874,36.6,20,36.6
6875,67.8,20,67.8
6876,30.49,20,30.49
6877,36.18,20,36.18
6878,57.34,20,57.34
6879,40.37,20,40.37
6880,54.87,20,54.87
6881,29.45,20,29.45
6882,42.86,20,42.86
6883,45,20,45
6884,32.26,20,32.26
6885,26.72,20,26.72
6886,27.97,20,27.97
6887,52.05,20,52.05
6888,36,20,36
6889,44.92,20,44.92
6890,52.32,20,52.32
6891,61.63,20,61.63
6892,27.28,20,27.28
6893,48.58,20,48.58
6894,51.92,20,51.92
6895,31.64,20,31.64
6896,30,20,30
6897,51.94,20,51.94
6898,45.98,20,45.98
6899,24.27,20,24.27
6900,44.95,20,44.95
6901,24.08,20,24.08
6902,45.84,20,45.84
6903,54.15,20,54.15
6904,43.21,20,43.21
6905,55,20,55
6906,54.28,20,54.28
6907,26.25,20,26.25
6908,26.36,20,26.36
6909,44.97,20,44.97
6910,41.65,20,41.65
6911,38.24,20,38.24
6912,55.82,20,55.82
6913,46.96,20,46.96
6914,37.09,20,37.09
6915,32.28,20,32.28
6916,57.94,20,57.94
6917,30.74,20,30.74
6918,45.92,20,45.92
6919,28.03,20,28.03
6920,25.77,20,25.77
6921,38.43,20,38.43
6922,52.98,20,52.98
6923,54.94,20,54.94
6924,44.98,20,44.98
6925,28.65,20,28.65
6926,49.93,20,49.93
6927,24.68,20,24.68
6928,55,20,55
6929,55,20,55
6930,55.52,20,55.52
6931,23.3,20,23.3
6932,29.87,20,29.87
6933,41.9,20,41.9
6934,45.03,20,45.03
6935,52.44,20,52.44
6936,48.31,20,48.31
6937,51.93,20,51.93
6938,27.77,20,27.77
6939,39.01,20,39.01
6940,27.26,20,27.26
6941,35.78,20,35.78
6942,50.95,20,50.95
6943,45.35,20,45.35
6944,52.29,20,52.29
6945,53.87,20,53.87
6946,36.18,20,36.18
6947,31.13,20,31.13
6948,30.02,20,30.02
6949,41.65,20,41.65
6950,43.63,20,43.63
6951,28.42,20,28.42
6952,49.18,20,49.18
6953,38.13,20,38.13
6954,55.1,20,55.1
6955,54.11,20,54.11
6956,45.15,20,45.15
6957,25.24,20,25.24
6958,45.94,20,45.94
6959,24.92,20,24.92
6960,34.22,20,34.22
6961,29.64,20,29.64
6962,34.09,20,34.09
6963,32.92,20,32.92
6964,25.61,20,25.61
6965,29.99,20,29.99
6966,44.93,20,44.93
6967,34.45,20,34.45
6968,28.76,20,28.76
6969,27.75,20,27.75
6970,34.96,20,34.96
6971,30,20,30
6972,28.71,20,28.71
6973,28.06,20,28.06
6974,28.18,20,28.18
6975,25.11,20,25.11
6976,39.27,20,39.27
6977,28.04,20,28.04
6978,31.61,20,31.61
6979,25.38,20,25.38
6980,24.88,20,24.88
6981,25.04,20,25.04
6982,21.46,20,21.46
6983,34.15,20,34.15
6984,35.15,20,35.15
6985,26.08,20,26.08
6986,16.1,20,16.1
6987,13.2,20,13.2
6988,15.74,20,15.74
6989,10.71,20,10.71
6990,15.95,20,15.95
6991,18.06,20,18.06
6992,11.97,20,11.97
6993,15.29,20,15.29
6994,12.75,20,12.75
6995,16.74,20,16.74
6996,11.65,20,11.65
6997,13.44,20,13.44
6998,14.48,20,14.48
6999,32.72,20,32.72
7000,14.55,20,14.55
7001,10.93,20,10.93
7002,13.21,20,13.21
7003,8.24,20,8.24
7004,6.21,20,6.21
7005,8.76,20,8.76
7006,7.99,20,7.99
7007,28.03,20,28.03
7008,11.15,20,11.15
7009,0.11,20,0.11
7010,57.98,20,57.98
7011,29.34,20,29.34
7012,28.05,20,28.05
7013,4.83,20,4.83
7014,32.38,20,32.38
7015,36.81,20,36.81
7016,32.31,20,32.31
7017,47.98,20,47.98
7018,36.19,20,36.19
7019,30.71,20,30.71
7020,8.18,20,8.18
7021,0.15,20,0.15
7022,34.34,20,34.34
7023,31.51,20,31.51
7024,39.22,20,39.22
7025,34.08,20,34.08
7026,34.35,20,34.35
7027,32.6,20,32.6
7028,32.9,20,32.9
7029,46.8,20,46.8
7030,42.44,20,42.44
7031,6.28,20,6.28
7032,10.66,20,10.66
7033,28.87,20,28.87
7034,29.71,20,29.71
7035,26.87,20,26.87
7036,24.55,20,24.55
7037,25.03,20,25.03
7038,27.01,20,27.01
7039,29.43,20,29.43
7040,37.44,20,37.44
7041,34.18,20,34.18
7042,29.52,20,29.52
7043,29.92,20,29.92
7044,31.41,20,31.41
7045,46.44,20,46.44
7046,46.19,20,46.19
7047,28.01,20,28.01
7048,44.49,20,44.49
7049,32.58,20,32.58
7050,31.36,20,31.36
7051,23.8,20,23.8
7052,38.17,20,38.17
7053,48.93,20,48.93
7054,26.27,20,26.27
7055,12.94,20,12.94
7056,38.11,20,38.11
7057,32.33,20,32.33
7058,8.65,20,8.65
7059,11.63,20,11.63
7060,30.04,20,30.04
7061,33.24,20,33.24
7062,26.02,20,26.02
7063,32.84,20,32.84
7064,30.09,20,30.09
7065,43.66,20,43.66
7066,33.75,20,33.75
7067,10.56,20,10.56
7068,0.07,20,0.07
7069,45.98,20,45.98
7070,33.05,20,33.05
7071,33.2,20,33.2
7072,32.92,20,32.92
7073,32.75,20,32.75
7074,27.05,20,27.05
7075,30.01,20,30.01
7076,29.01,20,29.01
7077,32.99,20,32.99
7078,4.47,20,4.47
7079,2.91,20,2.91
7080,32.35,20,32.35
7081,49.41,20,49.41
7082,47.94,20,47.94
7083,46.5,20,46.5
7084,24.93,20,24.93
7085,56.98,20,56.98
7086,60.31,20,60.31
7087,54.06,20,54.06
7088,47.9,20,47.9
7089,21.48,20,21.48
7090,47.46,20,47.46
7091,49.95,20,49.95
7092,16.06,20,16.06
7093,24.94,20,24.94
7094,50.27,20,50.27
7095,21.5,20,21.5
7096,58.16,20,58.16
7097,28.01,20,28.01
7098,29.94,20,29.94
7099,57.85,20,57.85
7100,27.52,20,27.52
7101,45.99,20,45.99
7102,50.96,20,50.96
7103,32.14,20,32.14
7104,31.91,20,31.91
7105,49.93,20,49.93
7106,51.97,20,51.97
7107,35.92,20,35.92
7108,49.92,20,49.92
7109,53.11,20,53.11
7110,29.52,20,29.52
7111,40.09,20,40.09
7112,30.69,20,30.69
7113,31.97,20,31.97
7114,24.92,20,24.92
7115,24.01,20,24.01
7116,41.13,20,41.13
7117,30.74,20,30.74
7118,31.27,20,31.27
7119,46.91,20,46.91
7120,44.48,20,44.48
7121,25.47,20,25.47
7122,26.89,20,26.89
7123,29.9,20,29.9
7124,40.06,20,40.06
7125,20.5,20,20.5
7126,31.31,20,31.31
7127,49.95,20,49.95
7128,31.56,20,31.56
7129,28.02,20,28.02
7130,41.6,20,41.6
7131,31.44,20,31.44
7132,22.63,20,22.63
7133,22.1,20,22.1
7134,20.01,20,20.01
7135,43,20,43
7136,19.67,20,19.67
7137,30.91,20,30.91
7138,40.29,20,40.29
7139,30.47,20,30.47
7140,37.64,20,37.64
7141,47.1,20,47.1
7142,39.99,20,39.99
7143,33.1,20,33.1
7144,17.28,20,17.28
7145,31.04,20,31.04
7146,34.23,20,34.23
7147,52.57,20,52.57
7148,30.01,20,30.01
7149,35.35,20,35.35
7150,20.05,20,20.05
7151,22.98,20,22.98
7152,31.55,20,31.55
7153,23.36,20,23.36
7154,21.69,20,21.69
7155,18.3,20,18.3
7156,16.71,20,16.71
7157,22.22,20,22.22
7158,23.47,20,23.47
7159,18.49,20,18.49
7160,30.02,20,30.02
7161,28.49,20,28.49
7162,46.27,20,46.27
7163,41.18,20,41.18
7164,31.12,20,31.12
7165,24.35,20,24.35
7166,30.07,20,30.07
7167,37.2,20,37.2
7168,25.43,20,25.43
7169,29.82,20,29.82
7170,23.94,20,23.94
7171,14.29,20,14.29
7172,30.01,20,30.01
7173,25.56,20,25.56
7174,17.46,20,17.46
7175,30,20,30
7176,24.88,20,24.88
7177,30.09,20,30.09
7178,30.98,20,30.98
7179,30.32,20,30.32
7180,13.6,20,13.6
7181,22.93,20,22.93
7182,45.08,20,45.08
7183,30.03,20,30.03
7184,30.05,20,30.05
7185,29.31,20,29.31
7186,34.06,20,34.06
7187,13.95,20,13.95
7188,38.15,20,38.15
7189,13.92,20,13.92
7190,18.6,20,18.6
7191,40.01,20,40.01
7192,31.56,20,31.56
7193,32.28,20,32.28
7194,15.03,20,15.03
7195,52.04,20,52.04
7196,48.76,20,48.76
7197,62.07,20,62.07
7198,56.28,20,56.28
7199,51.37,20,51.37
7200,23.92,20,23.92
7201,31.31,20,31.31
7202,30.8,20,30.8
7203,25.34,20,25.34
7204,54.99,20,54.99
7205,31.4,20,31.4
7206,23.91,20,23.91
7207,27.76,20,27.76
7208,58.4,20,58.4
7209,30.63,20,30.63
7210,25.48,20,25.48
7211,31.73,20,31.73
7212,44.96,20,44.96
7213,39.92,20,39.92
7214,27.13,20,27.13
7215,29.84,20,29.84
7216,45,20,45
7217,30.96,20,30.96
7218,49.42,20,49.42
7219,46.49,20,46.49
7220,28.03,20,28.03
7221,28.21,20,28.21
7222,46.91,20,46.91
7223,39.4,20,39.4
7224,37.6,20,37.6
7225,44.99,20,44.99
7226,46.93,20,46.93
7227,24.36,20,24.36
7228,21.48,20,21.48
7229,54.35,20,54.35
7230,47.44,20,47.44
7231,24.24,20,24.24
7232,34.97,20,34.97
7233,49.99,20,49.99
7234,49.31,20,49.31
7235,52.25,20,52.25
7236,60.97,20,60.97
7237,51.7,20,51.7
7238,28.42,20,28.42
7239,46.97,20,46.97
7240,24.31,20,24.31
7241,50.93,20,50.93
7242,52.44,20,52.44
7243,50.38,20,50.38
7244,47.99,20,47.99
7245,32.87,20,32.87
7246,26.06,20,26.06
7247,45.94,20,45.94
7248,69.96,20,69.96
7249,57.53,20,57.53
7250,52.99,20,52.99
7251,52,20,52
7252,54.18,20,54.18
7253,56.97,20,56.97
7254,49.62,20,49.62
7255,32.98,20,32.98
7256,30.19,20,30.19
7257,56.71,20,56.71
7258,32.36,20,32.36
7259,38.24,20,38.24
7260,52.93,20,52.93
7261,64.1,20,64.1
7262,53.45,20,53.45
7263,54.91,20,54.91
7264,45.92,20,45.92
7265,58.32,20,58.32
7266,34.29,20,34.29
7267,29.94,20,29.94
7268,54.56,20,54.56
7269,30.36,20,30.36
7270,56.42,20,56.42
7271,32.73,20,32.73
7272,47,20,47
7273,46.04,20,46.04
7274,33.48,20,33.48
7275,29.9,20,29.9
7276,44.24,20,44.24
7277,47.34,20,47.34
7278,29.53,20,29.53
7279,32.1,20,32.1
7280,29.43,20,29.43
7281,49.34,20,49.34
7282,33,20,33
7283,39.01,20,39.01
7284,46.14,20,46.14
7285,33.93,20,33.93
7286,26.66,20,26.66
7287,45.91,20,45.91
7288,46.91,20,46.91
7289,30.64,20,30.64
7290,29.98,20,29.98
7291,37.36,20,37.36
7292,40.36,20,40.36
7293,43.12,20,43.12
7294,28.01,20,28.01
7295,37.39,20,37.39
7296,32.17,20,32.17
7297,26,20,26
7298,21.38,20,21.38
7299,27.24,20,27.24
7300,43.79,20,43.79
7301,24.96,20,24.96
7302,19.75,20,19.75
7303,17.25,20,17.25
7304,17.61,20,17.61
7305,26.97,20,26.97
7306,31.92,20,31.92
7307,26.03,20,26.03
7308,25.32,20,25.32
7309,13.52,20,13.52
7310,44,20,44
7311,14.29,20,14.29
7312,20.83,20,20.83
7313,30.41,20,30.41
7314,29.01,20,29.01
7315,19.67,20,19.67
7316,16.2,20,16.2
7317,21.14,20,21.14
7318,45.92,20,45.92
7319,27.02,20,27.02
7320,15.34,20,15.34
7321,17.31,20,17.31
7322,15.09,20,15.09
7323,9.96,20,9.96
7324,15.01,20,15.01
7325,14.31,20,14.31
7326,14.69,20,14.69
7327,20.2,20,20.2
7328,21.65,20,21.65
7329,30.92,20,30.92
7330,11.88,20,11.88
7331,13.03,20,13.03
7332,15.9,20,15.9
7333,16.9,20,16.9
7334,15.05,20,15.05
7335,12.98,20,12.98
7336,16.64,20,16.64
7337,13.55,20,13.55
7338,14.64,20,14.64
7339,10.78,20,10.78
7340,15.1,20,15.1
7341,14.63,20,14.63
7342,30.03,20,30.03
7343,29.42,20,29.42
7344,11.65,20,11.65
7345,3.65,20,3.65
7346,30.65,20,30.65
7347,26.04,20,26.04
7348,7.55,20,7.55
7349,37.43,20,37.43
7350,30.88,20,30.88
7351,14.17,20,14.17
7352,34.84,20,34.84
7353,28.97,20,28.97
7354,39.8,20,39.8
7355,40.47,20,40.47
7356,29.81,20,29.81
7357,2.58,20,2.58
7358,32.64,20,32.64
7359,44.96,20,44.96
7360,17.57,20,17.57
7361,31.62,20,31.62
7362,4.63,20,4.63
7363,10.83,20,10.83
7364,38.58,20,38.58
7365,0.12,20,0.12
7366,45.35,20,45.35
7367,30.06,20,30.06
7368,10.04,20,10.04
7369,6.99,20,6.99
7370,31.29,20,31.29
7371,62.19,20,62.19
7372,31.27,20,31.27
7373,31.29,20,31.29
7374,39.28,20,39.28
7375,32.59,20,32.59
7376,55.04,20,55.04
7377,18.76,20,18.76
7378,41.41,20,41.41
7379,35.91,20,35.91
7380,5.61,20,5.61
7381,46.41,20,46.41
7382,46.97,20,46.97
7383,12.45,20,12.45
7384,57.47,20,57.47
7385,45.96,20,45.96
7386,40.58,20,40.58
7387,28.19,20,28.19
7388,30.44,20,30.44
7389,31.43,20,31.43
7390,7.93,20,7.93
7391,12.63,20,12.63
7392,31.4,20,31.4
7393,53.75,20,53.75
7394,51.15,20,51.15
7395,52.64,20,52.64
7396,61.3,20,61.3
7397,52.55,20,52.55
7398,28.37,20,28.37
7399,30.71,20,30.71
7400,69.84,20,69.84
7401,51.97,20,51.97
7402,44.9,20,44.9
7403,51.72,20,51.72
7404,53.57,20,53.57
7405,25.98,20,25.98
7406,29.47,20,29.47
7407,55.09,20,55.09
7408,53.5,20,53.5
7409,27.19,20,27.19
7410,30.36,20,30.36
7411,43.36,20,43.36
7412,51.46,20,51.46
7413,34.01,20,34.01
7414,53.5,20,53.5
7415,52.43,20,52.43
7416,26.7,20,26.7
7417,55.66,20,55.66
7418,53.96,20,53.96
7419,54.92,20,54.92
7420,60.56,20,60.56
7421,31.02,20,31.02
7422,30.21,20,30.21
7423,46.31,20,46.31
7424,60.08,20,60.08
7425,30.22,20,30.22
7426,63.5,20,63.5
7427,53.75,20,53.75
7428,55.98,20,55.98
7429,60.06,20,60.06
7430,55.41,20,55.41
7431,40.35,20,40.35
7432,31.06,20,31.06
7433,60.42,20,60.42
7434,32.99,20,32.99
7435,31.02,20,31.02
7436,63.72,20,63.72
7437,53.5,20,53.5
7438,45.94,20,45.94
7439,31.09,20,31.09
7440,77.92,20,77.92
7441,43.4,20,43.4
7442,26.81,20,26.81
7443,46.19,20,46.19
7444,50.4,20,50.4
7445,32.32,20,32.32
7446,33.07,20,33.07
7447,45.38,20,45.38
7448,26.7,20,26.7
7449,44.94,20,44.94
7450,32.78,20,32.78
7451,27.86,20,27.86
7452,29.88,20,29.88
7453,31.25,20,31.25
7454,35.68,20,35.68
7455,30,20,30
7456,24.97,20,24.97
7457,46,20,46
7458,25.91,20,25.91
7459,26.7,20,26.7
7460,34.76,20,34.76
7461,36.16,20,36.16
7462,49.04,20,49.04
7463,38.08,20,38.08
7464,29.82,20,29.82
7465,44.78,20,44.78
7466,28.42,20,28.42
7467,28.86,20,28.86
7468,17.85,20,17.85
7469,18.46,20,18.46
7470,28.84,20,28.84
7471,28.91,20,28.91
7472,18.47,20,18.47
7473,24.8,20,24.8
7474,14.69,20,14.69
7475,42.19,20,42.19
7476,29.81,20,29.81
7477,31.86,20,31.86
7478,29.44,20,29.44
7479,51.91,20,51.91
7480,26.14,20,26.14
7481,26.26,20,26.26
7482,30.39,20,30.39
7483,18.65,20,18.65
7484,28.22,20,28.22
7485,21.96,20,21.96
7486,32.77,20,32.77
7487,17.78,20,17.78
7488,26.27,20,26.27
7489,23.91,20,23.91
7490,35.39,20,35.39
7491,30.52,20,30.52
7492,25.28,20,25.28
7493,25.01,20,25.01
7494,25.25,20,25.25
7495,28.24,20,28.24
7496,19,20,19
7497,15.93,20,15.93
7498,30.01,20,30.01
7499,13.99,20,13.99
7500,26.16,20,26.16
7501,14.1,20,14.1
7502,13.99,20,13.99
7503,19.06,20,19.06
7504,36.84,20,36.84
7505,41.41,20,41.41
7506,14.04,20,14.04
7507,21.42,20,21.42
7508,15.97,20,15.97
7509,24.77,20,24.77
7510,29.41,20,29.41
7511,25.08,20,25.08
7512,12.63,20,12.63
7513,49.73,20,49.73
7514,47.99,20,47.99
7515,52.96,20,52.96
7516,25.63,20,25.63
7517,30.9,20,30.9
7518,44.96,20,44.96
7519,33.44,20,33.44
7520,53.53,20,53.53
7521,28.14,20,28.14
7522,24.25,20,24.25
7523,48.44,20,48.44
7524,25.21,20,25.21
7525,23.91,20,23.91
7526,49.97,20,49.97
7527,42.92,20,42.92
7528,24.08,20,24.08
7529,48.72,20,48.72
7530,24.76,20,24.76
7531,48.62,20,48.62
7532,49.91,20,49.91
7533,50.04,20,50.04
7534,50.13,20,50.13
7535,50.43,20,50.43
7536,50.06,20,50.06
7537,38.62,20,38.62
7538,40.43,20,40.43
7539,28.81,20,28.81
7540,41.13,20,41.13
7541,30.04,20,30.04
7542,44.98,20,44.98
7543,42.87,20,42.87
7544,25.6,20,25.6
7545,29.76,20,29.76
7546,31.63,20,31.63
7547,25.74,20,25.74
7548,25.44,20,25.44
7549,27.25,20,27.25
7550,37.79,20,37.79
7551,27.98,20,27.98
7552,39.28,20,39.28
7553,38.29,20,38.29
7554,48.65,20,48.65
7555,43.11,20,43.11
7556,42.72,20,42.72
7557,31.29,20,31.29
7558,42.01,20,42.01
7559,46.32,20,46.32
7560,41.63,20,41.63
7561,29.92,20,29.92
7562,46.98,20,46.98
7563,14.6,20,14.6
7564,22.15,20,22.15
7565,42.5,20,42.5
7566,68.13,20,68.13
7567,45.96,20,45.96
7568,34.39,20,34.39
7569,24.73,20,24.73
7570,18.28,20,18.28
7571,44.96,20,44.96
7572,49.15,20,49.15
7573,47.12,20,47.12
7574,57.81,20,57.81
7575,46.68,20,46.68
7576,19.92,20,19.92
7577,47.14,20,47.14
7578,32.38,20,32.38
7579,49.94,20,49.94
7580,60.7,20,60.7
7581,25.14,20,25.14
7582,49.51,20,49.51
7583,46.04,20,46.04
7584,44.94,20,44.94
7585,26.88,20,26.88
7586,26.55,20,26.55
7587,33.85,20,33.85
7588,24.95,20,24.95
7589,37.93,20,37.93
7590,47.01,20,47.01
7591,51.62,20,51.62
7592,58.01,20,58.01
7593,54.27,20,54.27
7594,29.41,20,29.41
7595,55,20,55
7596,53.9,20,53.9
7597,49.91,20,49.91
7598,52.97,20,52.97
7599,58.93,20,58.93
7600,53.8,20,53.8
7601,28.11,20,28.11
7602,28.22,20,28.22
7603,38.39,20,38.39
7604,30.59,20,30.59
7605,54.09,20,54.09
7606,48.05,20,48.05
7607,47.42,20,47.42
7608,47.18,20,47.18
7609,39.98,20,39.98
7610,34.41,20,34.41
7611,29.58,20,29.58
7612,47.91,20,47.91
7613,37,20,37
7614,28.2,20,28.2
7615,40.26,20,40.26
7616,44.03,20,44.03
7617,38.92,20,38.92
7618,46.93,20,46.93
7619,32.92,20,32.92
7620,35.13,20,35.13
7621,42.25,20,42.25
7622,45.2,20,45.2
7623,31.3,20,31.3
7624,25.97,20,25.97
7625,26.34,20,26.34
7626,27.93,20,27.93
7627,28,20,28
7628,25.35,20,25.35
7629,47.3,20,47.3
7630,45.93,20,45.93
7631,30.54,20,30.54
7632,46.21,20,46.21
7633,34.65,20,34.65
7634,32.68,20,32.68
7635,36.1,20,36.1
7636,24.93,20,24.93
